CourseId,FacilityId,CourseName,City,State,Ranking
1919d911-9b39-4d19-a532-4231d21f6321,439E1B3D-D354-4EDE-BCD9-75EB71C35E88,TPC Scottsdale (Stadium),Scottsdale,AZ,4
149de048-a0d3-4649-90fa-3a735caa516b,6494DD00-D902-46AA-8F3B-4067BC925E98,Golf Club at Dove Mountain (Saguaro/Tortolita),Marana,AZ,5
8cfef137-b9f9-42d3-8553-32ade78f648d,B337B83D-76D6-49A1-A7AF-8D26A4190C88,Ak-Chin Southern Dunes,Maricopa,AZ,5
d80b1b4f-4e1d-4017-abe9-b83569465e6e,86D06060-5730-4508-AB4E-03A9D33950F3,Troon North (Monument),Scottsdale,AZ,7
4fde9e3c-9609-47b5-87de-53929a6bcb0c,922DB70D-77DA-4DC2-8126-FC744CCB8D3E,Grayhawk (Raptor),Scottsdale,AZ,8
2179c312-4744-41d0-bb91-6c0ba2b57898,0AD602C4-CA68-4273-AC94-1F19B032FB97,Ventana Canyon (Mountain),Tucson,AZ,8
b51d41d1-353f-4821-933f-b396df706d60,922DB70D-77DA-4DC2-8126-FC744CCB8D3E,Grayhawk (Talon),Scottsdale,AZ,10
3a4cc0c9-3451-48db-afdd-0942d2a9d01a,25F4C05A-869C-403F-A5C0-8B05B20B7C32,We-Ko-Pa (Cholla),Fort McDowell,AZ,11
6da0ef5c-5b18-4e73-a0ad-529e193d5222,3A74B10B-9E45-48C4-9D42-9475E3ABCB7B,Laughlin Ranch,Bullhead City,AZ,12
689c6d96-73b1-4290-900c-a99ee3142225,86D06060-5730-4508-AB4E-03A9D33950F3,Troon North (Pinnacle),Scottsdale,AZ,13
8a5063cf-c95d-470f-9aa1-3c52a60f28cf,CF7265DB-785A-4FAD-BF69-4C45C20435C6,Whirlwind (Devil's Claw),Chandler,AZ,14
2dc0f2f5-1e68-4a4a-9245-c1c77545c255,C75F73B2-4DDD-423F-B3FA-C97507BF27AC,Boulders Resort (North),Carefree,AZ,15
3e7973f7-c103-41ee-beba-1113a8c32f9c,B9025D7B-6822-4EDF-AFB0-DD5F2C2F64BA,Wildfire at JW Marriott Phoenix Desert Ridge (Faldo Championship),Phoenix,AZ,15
ecd095d5-9686-4bf4-abb0-646020c37aa7,6743E784-3054-429D-A8C5-85D956B42224,Gold Canyon Golf Resort (Dinosaur Mountain),Gold Canyon,AZ,17
e7a68123-61a5-4e50-a3a0-56a3b3fc21c2,CF7265DB-785A-4FAD-BF69-4C45C20435C6,Whirlwind (Cattail),Chandler,AZ,17
5e46bd5d-1920-496d-aaa7-b0928d834759,C75F73B2-4DDD-423F-B3FA-C97507BF27AC,Boulders Resort (South),Carefree,AZ,19
c85cc7e1-619a-48cf-b0e4-bd6c199e1acf,88783FA2-3C7A-4C5B-9283-EFA9208EB42B,Los Caballeros,Wickenburg,AZ,20
e1bc6f2d-df2f-42c3-98b7-eeb6e7d4baff,65056054-9627-463B-A240-886A5C39A26E,Las Sendas,Mesa,AZ,21
caab3ccc-4adf-4014-93b9-013c49c192b6,C2102D54-9E8B-4348-B46B-6D2617D49687,Raven,Phoenix,AZ,22
9f82cea3-c1dc-4c99-82cf-69aa214ae80c,439E1B3D-D354-4EDE-BCD9-75EB71C35E88,TPC Scottsdale (Champions),Scottsdale,AZ,23
3dedcbf2-aa09-4c39-9e3d-4d9a72f61d51,0CABC75E-4384-4675-9472-93D0D0B67673,Legacy,Phoenix,AZ,23
2db3414d-1eac-4ad6-85d1-cf35ffcfd6bb,570A700C-8AED-4B22-A7E0-8DD02B31216F,Arizona National,Tucson,AZ,25
06302b85-0822-45e8-ab3b-3e1818893be2,87510748-A97F-4BC8-A2A0-D26E41ADBB43,Verrado (Founders),Buckeye,AZ,26
8bceac18-6999-4354-b17b-c2cebc4f92c9,BBACE5CB-CF5A-455F-A232-603F90438C39,Longbow,Mesa,AZ,27
7b284d73-01cd-4cc2-ad18-83a124d171d3,43103D8F-0C51-45FD-B09C-356F8B9ED4A8,La Paloma (Ridge/Canyon),Tucson,AZ,28
e088cf0c-fad9-4b19-a540-512ec2b75da5,3B5E28FD-555F-4EB9-A51F-484DD50D06DD,Camelback (Ambiente),Scottsdale,AZ,28
a9e1c4c3-e498-46e5-be6b-daae739b2952,DD6AF42D-2713-4A66-A97C-4211EE231386,Wigwam (Gold),Litchfield Park,AZ,30
fad1e14f-c25f-42cb-89c6-97fc36ebaad6,99A8FA99-68B6-43C2-A796-79ABEBCF3D8D,Mystic Creek,El Dorado,AR,1
0ced2861-286e-49a4-a7d4-4ff96000a63f,8D473806-70B7-4462-BCA4-A2FD1B7D49DC,The Ridges at Village Creek,Wynne,AR,2
daede798-0183-4562-8c14-44a6f7be9506,0C00F826-7188-4837-B0A8-A0DBFA0C735C,Hot Springs Country Club (Arlington),Hot Springs,AR,3
2ef62c15-610d-44a8-a009-71496bc8333d,F673DE3D-158E-4D28-8C98-486EAA6C50A8,Mountain Ranch,Fairfield Bay,AR,4
b3a1a4a9-c0c3-4ab4-9624-7b91cb0b5621,57EEE340-8AF6-4C66-96B3-9C25BD8528C5,Big Creek,Mountain Home,AR,5
35da8375-852a-4096-ad76-6532dc3cb321,0F87D368-FE8B-4091-B67D-E3D6295A4753,Pebble Beach Resorts (Pebble Beach Golf Links),Pebble Beach,CA,1
6c225609-6bda-43e2-a085-57bf6c81b264,A632EE84-7BA7-4501-975A-2217C0DD11C9,Pasatiempo,Santa Cruz,CA,2
e6076877-b07a-41dd-90f1-8e5bc841710c,C833E3C4-1D1D-4B4D-BD28-3294B249CBE5,Pebble Beach Resorts (Spyglass Hill),Pebble Beach,CA,3
acb7d53f-dc84-44e6-bce3-ad12e0d4e4be,A9385285-75BA-4257-AFE9-4B2E6E93E554,Torrey Pines (South),San Diego,CA,4
5757832a-f284-4d7a-9b0f-0cd3489f7f47,08EE7B4C-7623-441A-9E94-4B920FCF6F07,Rustic Canyon,Moorpark,CA,5
1dfffb94-d08c-4d05-837c-33ca58de3182,2145CF71-E757-46B1-A5FB-50DD0B876864,Yocha Dehe at Cache Creek Casino,Brooks,CA,5
19db6ef1-73e5-469d-b7af-c477dec596f6,209AE1DE-EE06-472C-929C-E94D864D0C96,Pebble Beach Resorts (Links at Spanish Bay),Pebble Beach,CA,7
e542ad02-8ff1-4261-92ab-981202cfec37,1ADD4E21-F786-4222-8A8E-296E5C2477FA,Rams Hill,Borrego Springs,CA,8
b9e6ce6f-396a-4b62-af6b-d54558a4d835,21EB0363-71E4-435C-890C-8DD14A68E1A9,CordeValle,San Martin,CA,8
afc1a3fc-f093-4f51-a51b-67c8fe464c08,A9385285-75BA-4257-AFE9-4B2E6E93E554,Torrey Pines (North),San Diego,CA,10
32ffbeb9-1fc5-4e42-9851-a8e1e0ce25a3,D1451999-E35B-4ED4-8E56-1FB5641824FB,PGA West (Stadium),La Quinta,CA,11
e5c0d338-6bda-4a59-b10c-09101ed8ef51,4E214765-D632-4529-AF3E-9BF1A4FF7B63,Poppy Hills,Pebble Beach,CA,12
1bf61e1c-25f7-4e3e-a34f-37099a2a12ef,27280D24-E8A9-4946-9828-A0A95D8E6545,Pelican Hill (Ocean South),Newport Coast,CA,13
6c3528ac-a850-4e57-82df-12e29f5fc8e6,27280D24-E8A9-4946-9828-A0A95D8E6545,Pelican Hill (Ocean North),Newport Coast,CA,13
51e166f3-e172-4de2-9ee4-bb3b2ef63d0c,8255807C-AD87-446E-9929-890B072800E7,Bayonet,Seaside,CA,15
f3b0bb72-1bff-4fb6-ad0c-adc302f67104,92AB0DFF-E95D-4F52-8873-FC3C0B8AA5F1,Trump National Los Angeles,Rancho Palos Verdes,CA,16
ac29c9cd-0328-4a78-a76f-ffbd342717d4,B8957F4F-AD99-43E0-B5B5-C650964AB503,Quail Lodge and Golf Club,Carmel,CA,17
da7bcb73-207e-40af-8e7a-41912fe07a92,D1451999-E35B-4ED4-8E56-1FB5641824FB,PGA West (Nicklaus),La Quinta,CA,17
b34f6804-acb3-44aa-ab6d-9dfa771ccdd1,772FB543-4DE8-4280-851F-EE85E6E11838,Fairmont Grand Del Mar (The Grand),San Diego,CA,19
abb9b317-6e0c-4fef-9b5f-d5fe3906f4e4,C7062566-39AB-472B-82AB-F089010ACE02,Maderas,Poway,CA,20
42c1455a-b1b4-4ed7-adfe-9507a0684be7,25AA63F6-09CF-4B0D-B69C-B557680A7BD3,TPC Harding Park,San Francisco,CA,21
cf4d8085-6cd6-463a-b711-e4fe4adc9826,654EEF44-D1D4-4DBF-9017-6E32B1F3A2C8,Desert Willow (Firecliff),Palm Desert,CA,21
cc29e9d1-3695-41c9-8340-7f98f06f62c3,1C69BBB3-D68E-4BE2-8640-AFEB08703894,Soule Park,Ojai,CA,23
05a6487b-aaa7-48f9-b0a5-075b4b0efb1b,1693C429-E0B4-41B7-AFEE-05594677F8D1,Park Hyatt Aviara GC,Carlsbad,CA,23
fbf23e90-ddc9-460c-bca7-56500ec05332,C1F13CF8-6FC7-46BD-98E7-076A853E98E0,Tahoe Mountain Club (Old Greenwood),Truckee,CA,25
4ee7c1e2-54ae-439a-91b0-69a5a00f16d4,54C9DC51-08BC-4059-BFFE-18A928460D10,Oak Quarry,Riverside,CA,26
8baa9fe6-62a2-4255-a783-950d1091f421,315BB996-22A9-40B3-9724-EA4E3889AE36,Whitehawk Ranch,Clio,CA,26
e0f8b0ed-db7f-4187-bdc9-61b0fe6822e1,054C4328-F4DF-46FE-BC93-D5307BA8EDDF,La Purisma,Lompoc,CA,28
9873f4a7-cc90-4d99-b453-c7ab789fa8bd,0D75FADF-BF0E-4CA1-80E7-B133A2717EA3,Fantasy Springs (Eagle Falls),Indio,CA,29
27f3a6e3-f3a1-463a-a367-df16e444d470,2A77205E-EBAA-4D61-98EA-D3CBB35EF9B2,Classic Club,Palm Desert,CA,30
32acf805-33dd-4677-be17-61d996ba2aa7,6804B338-A500-4F32-ABD1-02A3D04D3491,The Broadmoor (East),Colorado Springs,CO,1
317ca3e8-7052-4f82-98c9-08b86ab2ebde,70263FDA-9C61-4636-ACA6-9AD13CA2B1DA,Redlands Mesa,Grand Junction,CO,2
ebba76fe-d24e-45f6-b306-5a9ff9eaee9a,D4FE869E-91CF-4153-AAC6-80C7ED9621C7,Red Sky (Fazio),Wolcott,CO,3
2159b2c6-44cf-412f-bb19-98f4ad0f26bb,D4FE869E-91CF-4153-AAC6-80C7ED9621C7,Red Sky (Norman),Wolcott,CO,4
f7b98cf6-ffc7-4082-b5ba-62bf5856184b,A9ED1D69-9E63-4D8C-BFEF-1409ABB1031E,Bear Dance,Larkspur,CO,5
53b4b11b-be2b-48d6-9ca2-c1b4721ecfea,75E1026A-04C7-45F1-8C35-02AD9A6CFDE3,RainDance National,Windsor,CO,6
d6c89c32-eb9c-4e96-a999-c8a499347b3a,45A2386F-10B7-4312-AE37-E23C596C99C2,CommonGround,Aurora,CO,7
8af046ff-e48d-4103-beb0-6d984205b65f,97066558-66BD-471E-A60D-77B2222273A0,TPC Colorado,Berthoud,CO,8
c04ebf65-3337-41de-a7d8-9dc8f376523d,6804B338-A500-4F32-ABD1-02A3D04D3491,The Broadmoor (West),Colorado Springs,CO,9
08057db4-1d95-4927-90ea-78f7169d19df,A0D6B3D5-DC5A-4401-BE2C-4A8489241843,River Valley Ranch,Carbondale,CO,10
9c107bde-7c3c-483f-8d08-dbfdd3fe09f3,641DDE75-0C7D-4A13-9BC7-EAA072A2A920,Keney Park,Hartford,CT,1
88a918ec-b2dc-42ac-bf88-3538d1be5dc9,F3F695A3-648D-4554-BC2D-ECFBA4B8EFB5,Wintonbury Hills,Bloomfield,CT,2
774258ad-5a90-412e-9163-e39489a95ac8,658799B3-42A8-4744-8B98-A58B7DCBCAC0,Great River,Milford,CT,3
e2504a3a-9964-4dd2-adaa-5f3b8a2a35be,AA389CB8-0F23-4538-92DD-C465DE9F12D9,Shennecossett,Groton,CT,4
4f2908c9-5f21-4171-9978-978a261893ee,E95C568F-BB8B-4B7E-A1E0-AD42F20452C1,Lake of Isles (North),North Stonington,CT,5
2f448571-6e4d-42f0-9824-10a8a3a41519,389A6EC4-2638-4AD0-853A-5ECE8941C325,Hotchkiss,Lakeville,CT,6
bae85689-6f22-490f-96b1-044e5b037a32,C7D94AD6-B739-4006-BA92-0800357936D8,Richter Park,Danbury,CT,7
121ccde0-e0cb-444e-afa7-3cbfa71cafd6,81EC30BA-8009-4C1A-93AB-3CE4A61D17E8,Gillette Ridge,Bloomfield,CT,8
c32d775b-a21a-40a0-b359-ed4ab1c970dc,C9730608-7772-4428-A800-6886721FB06C,Oxford Greens,Oxford,CT,9
f7e5d37a-d515-4523-b543-38d732c3e984,78C68706-42F0-46A6-9D4C-342414874714,Mohegan Sun,Baltic,CT,10
e7f59bc4-8266-4db0-84b4-a29a349c10a6,CC89E456-80FA-4D12-93BD-2350795CDFF3,Plantation Lakes,Millsboro,DE,1
fedbc922-f054-49be-ab8f-17d401313b08,D8CA0995-E849-48CC-8E11-1DBD00C40A58,Bayside Resort,Selbyville,DE,2
06ab844c-05aa-4002-ba99-7e1964c5b20e,91E77C32-91E8-42CC-9CB8-ABE8724F3131,Baywood Greens,Long Neck,DE,3
531304f9-9ede-4b79-88c0-29f9d4ce6541,41DC5BE8-F829-4C61-92AF-7D214FE98B10,White Clay Creek,Wilmington,DE,4
acfbfc6e-16d1-426a-8c66-90ae0c482516,704D5C11-2393-481A-BEEB-879BD4BDDCA1,Rock Manor,Wilmington,DE,5
0f2b2bbe-3829-4927-914a-fffc64fc1d17,2CF64E28-918D-4E3F-92E1-B6C3E7F5EB2A,TPC Sawgrass (Players Stadium),Ponte Vedra Beach,FL,1
2b4f9c67-d7e3-4dfb-ad34-5fa5dac3489b,D2E591E8-CE51-40EF-9398-63FC5DCEF790,Streamsong (Red),Bowling Green,FL,2
9fa5b37d-2728-49d9-9d2f-90bd309a6375,D2E591E8-CE51-40EF-9398-63FC5DCEF790,Streamsong (Blue),Bowling Green,FL,3
dc6b171c-a05e-4375-b087-b67e69e785ab,D2E591E8-CE51-40EF-9398-63FC5DCEF790,Streamsong (Black),Bowling Green,FL,4
,,The Park West Palm,West Palm Beach,FL,5
3a251d47-8b64-42c6-bbe8-5e33d0fe94fa,ac6aa993-c15e-4fb8-aa6a-bda872330468,Cabot Citrus Farms (Karoo),Brooksville,FL,6
15353f81-6306-416c-a863-9888c8e09efb,6ED0BC87-B6A7-4AD6-8B7B-6CE9CB8688D5,Bay Hill Club and Lodge,Orlando,FL,7
effe7990-8170-4bb1-a1a8-7aeceafe3bbe,AB5D8976-72FC-4898-A1DC-D61EF0D71509,PGA National Resort (Champion),Palm Beach Gardens,FL,8
407fa16d-845a-4598-815e-7e7a8c6a0be3,386391B0-B87D-4293-9090-BB53BD2932E7,Innisbrook (Copperhead),Palm Harbor,FL,9
b88c5328-91a5-4510-9d9b-4ec981cb42ca,99A34ED1-9087-4A65-BEBB-4DE462F9E69F,Trump National Doral Miami (Blue Monster),Miami,FL,10
ab721869-0dae-4d86-8be6-0c6e541511ea,65A0BD00-F134-417E-961B-F583DFF85009,Hammock Beach Resort (Ocean),Palm Coast,FL,11
cbac1477-b433-4928-8a71-5bc41954b36c,30FB01F4-7706-429E-A198-DEAFF85498A7,Camp Creek,Watersound,FL,12
277f8d61-d45b-4f98-82f0-55d325677d73,65A0BD00-F134-417E-961B-F583DFF85009,Hammock Beach Resort (Conservatory),Palm Coast,FL,13
d9237eff-fddd-4061-a332-44946a0d7b1d,2CF64E28-918D-4E3F-92E1-B6C3E7F5EB2A,TPC Sawgrass (Dye's Valley),Ponte Vedra Beach,FL,14
25081041-169d-413b-9df4-4d230890038b,444517E8-BB0B-4B24-B2F4-62CF886722C8,PGA Golf Club (Dye),Port St. Lucie,FL,15
15a351cf-9200-4753-a4ed-a51c5f401704,604155C0-13FD-46CC-8969-1C3C9AAF57B8,Juliette Falls,Dunnellon,FL,16
095dc944-7b42-43d6-8cd0-4ebd75e848eb,E03B57B4-DA2D-4ED3-ACAA-93F00B70B2F5,Southern Dunes,Haines City,FL,17
dc855201-be5a-4670-8bb8-1365d90453ca,4FFD65E1-D5EC-44E1-AAFD-94CC6216C0C3,Sandestin (Burnt Pine),Miramar Beach,FL,18
1262dbe4-5ccb-4aca-9335-3dc4d6f493ac,444517E8-BB0B-4B24-B2F4-62CF886722C8,PGA Golf Club (Wanamaker),Port St. Lucie,FL,19
7b2581fc-8aeb-46ee-a405-2abc8bbc8446,F4E6417B-0632-493E-B37B-626450A97A51,JW Marriott Marco Island (Hammock Bay),Naples,FL,20
1480ca22-b475-41df-8f84-0347b4705691,0FAC2594-01E1-43A2-99A7-53AA2D6F0F83,JW Marriott Miami Turnberry (Soffer),Aventura,FL,21
a14c616f-7e85-4371-9840-e0ccbedc775e,6D981B63-1374-448F-9268-E2036D95A038,Orange County National (Panther Lake),Winter Garden,FL,22
21274539-51bc-4d27-9ffa-2c62e87bd6de,7E6B2FD4-1663-4151-BE61-70F102AFA940,Gasparilla Inn & Club,Boca Grande,FL,23
9ba1397b-f2a6-4015-a397-c299a5cba3ef,1F4D5D76-0472-4888-BDB7-24129319C11D,Ponte Vedra Inn & Club (Ocean),Ponte Vedra Beach,FL,24
4c2c5a8f-806c-4b56-b60e-36401cf74c29,1D365358-D374-4861-93FB-EB5E23220E90,Crandon Park,Key Biscayne,FL,25
0fbe1fd1-1c08-4d48-9baa-f5c8fc236df1,99A34ED1-9087-4A65-BEBB-4DE462F9E69F,Trump National Doral Miami (Golden Palm),Miami,FL,26
0a851852-b840-4811-a84d-1789d5ad8d7a,05942D06-4367-4F4A-AE19-4ED0EF2EC9BB,Deer Creek,Deerfield Beach,FL,27
ccfa0de1-6fe7-40b1-8538-d52c112e4d33,5F6C98B0-0B96-4E15-8B4E-0B1F56850A95,Mission Inn Resort (El Campeon),Howey-in-the-Hills,FL,28
e487214a-1fdc-4956-8237-63093ebbd881,A4F56E68-8E3F-4AA9-A85A-CB85D4846E73,Kelly Plantation,Destin,FL,29
615b517e-1a49-41b3-b39e-fe90ffa4813d,0AC0D059-5905-4E0F-B4C2-3FA822C23032,World Golf Village (King & Bear),St. Augustine,FL,29
dfb82d0a-6716-4220-b11c-9184e3854473,6D981B63-1374-448F-9268-E2036D95A038,Orange County National (Crooked Cat),Winter Garden,FL,29
7648af83-ac7a-4dfa-ba8e-772e2f377c78,59AC66CB-BE42-43E1-939E-B0B61F1BD556,Sea Island (Seaside),St. Simons Island,GA,1
e1e50b73-20dd-4894-9868-d0389c9061c3,BED807B8-2CB6-49FF-BECC-A0B72A091AE9,Reynolds Lake Oconee (Great Waters),Greensboro,GA,2
59741c32-f3c9-4c20-ab22-deb206d54884,649F84C1-42D2-4BE5-AECD-862ADC10986B,Kinderlou Forest,Valdosta,GA,3
d511fb30-30b8-46a0-a422-d0cf91487048,BED807B8-2CB6-49FF-BECC-A0B72A091AE9,Reynolds Lake Oconee (Oconee),Greensboro,GA,4
04229ebe-63ca-4c2a-bc82-ede84dc5add3,F55FEEAE-848E-4FD6-A65F-620230123D43,McLemore (Highlands),Rising Fawn,GA,5
870f7e37-cf97-4a77-beda-6d11223d43e2,59AC66CB-BE42-43E1-939E-B0B61F1BD556,Sea Island (Plantation),St. Simons Island,GA,6
08e0d8ba-ad65-4fdb-8627-f8f445b15ca9,BED807B8-2CB6-49FF-BECC-A0B72A091AE9,Reynolds Lake Oconee (The Preserve),Greensboro,GA,7
c272d8e3-da6c-4f94-bbfe-097f276dd478,3F7BC50D-CB58-497C-9CF9-3E077708B32E,Bear's Best Atlanta,Suwanee,GA,8
f1c8258f-9ce7-41cb-b8ad-763c66fbefcd,118A48AF-2A20-4BD6-B2DC-DFAB5A06E491,University of Georgia Golf Course,Athens,GA,9
87ecbbe2-42ee-4f98-9ffd-f115238e23ec,39BC030C-C4D3-4A95-A928-F592ADE934B2,Harbor Club,Greensboro,GA,9
7860b55f-fb19-44d4-82c1-3773154c6bda,BED807B8-2CB6-49FF-BECC-A0B72A091AE9,Reynolds Lake Oconee (National),Greensboro,GA,9
c3fe687e-e143-4191-bdb4-428986ff7fcb,F5FFDAD4-F0D2-4348-9A28-9B41BABC4CF8,Achasta,Dahlonega,GA,12
2acc2ba6-db18-42f6-9c2e-d2faf4bfd8d1,A988A758-9835-44E5-A7D5-137B46EE38FF,Cobblestone,Acworth,GA,12
692d23e0-92e6-45a3-b2db-e30c4cad1d2f,5A4D759B-F58D-41C5-BD1D-61B7900CB579,Woodmont G&CC,Canton,GA,14
04fedeb8-632a-4544-a769-6dc82a818c2f,39BCA6A5-449F-4768-ABEF-115F82D09B68,King and Prince Beach & Golf Resort,St. Simons Island,GA,15
90039c8e-5bd5-4005-8a92-31cbca8dcdeb,0D78ACFD-D87E-49F0-AFC5-FDA95EC2DB4D,Four Seasons Resort Lanai (Manele),Lanai,HI,1
95815ebf-6512-405c-a4fd-c122e7f36a8c,FF7C2D94-7D0E-4823-B5CF-9B1F04E82063,Kapalua (Plantation),Maui,HI,2
19fbdc93-4fa3-4388-8a32-9ff0e0de827e,41B80C57-4142-49E7-A6D9-592C7C5E4487,Princeville (Makai),Princeville,HI,3
bcf503c7-8426-403c-8f66-2c5164669c6c,5513A5CC-C67C-498C-81A3-EDFC92E8ED81,Mauna Kea Resort,Kohala Coast,HI,4
f276014f-3e7a-4092-b4b6-0cddd5ab9d61,DF6B8E31-87A5-40ED-816D-454C9A25E9F1,Four Seasons Resort Hualalai,Kailua-Kona,HI,5
c38562d0-00ff-4ab5-a81c-1e97c365796f,7542A647-A50A-4B53-BEE6-0415AAF43DDB,Mauna Lani (North),Waimea,HI,6
b57be382-e951-4c2e-b3f5-f12e1ae83fb7,A135435D-A355-4D91-A28A-E020E8B10E7D,Wailea (Gold),Maui,HI,7
b750d754-e4a3-48e4-94ec-125b34cc6ec5,C0A8E739-8222-4448-90CD-5441DB34FFB3,Ocean Course at Hokuala,Lihue,HI,8
80471580-4758-4639-b21b-cba38c205f37,B21D613A-A4A4-4545-B19E-023E53CE53BB,Grand Hyatt Kauai Resort & Spa (Poipu Bay),Koloa,HI,8
ffae66c2-2034-4d76-84c3-5a0efffa9dcc,A135435D-A355-4D91-A28A-E020E8B10E7D,Wailea (Emerald),Maui,HI,10
0fbf4baa-9472-4746-91f2-4809c9264a20,BEC81A9B-5AAF-4337-B354-F5E94C6BC595,Kapolei Golf Club,Kapolei,HI,11
fe3f4959-afa4-42e2-87b5-b38b2baab027,F48A9EED-AE9E-4CDD-8086-53E066537EFE,Turtle Bay Resort (Arnold Palmer),Kahuku,HI,12
a11df54a-d3a9-4691-bc76-b4fb8b5e666b,7542A647-A50A-4B53-BEE6-0415AAF43DDB,Mauna Lani (South),Waimea,HI,13
e69dcdf9-168b-4c53-9cbe-232ce54f67aa,646EEC83-733A-4765-9ADB-06B1C3A49988,Wailua Municipal,Kauai,HI,14
4b4cf674-826f-46c9-b140-fd129a80b6b1,41EB4745-458F-4835-B924-B20D0A592DE0,Ko Olina,Kapolei,HI,15
adc32bc6-c61f-464d-be1a-ebcea9c51545,24463329-7056-48CF-B0B1-2C6851080DE7,Coeur d'Alene Casino Resort (Circling Raven),Worley,ID,1
1453c183-165d-45f3-afff-2a5ce884b13d,4E83D3E5-047B-461A-921A-4F5F02C81F85,Coeur d'Alene Resort,Coeur d'Alene,ID,2
87ed535c-c49e-4b06-9117-4df7601fbc3b,3D77178F-57C5-4F52-9B48-A58597C9E8E4,Ridgecrest,Nampa,ID,3
3427a7c4-a55f-455f-8a04-f28ae22b3263,D5CF101B-C2C4-4A92-B8E6-C4B58CB135ED,Sun Valley (Trail Creek),Sun Valley,ID,4
c63f2021-3e24-47be-9f76-0b7f85f9e3f4,E823B173-4AF3-4638-9524-A6ABCC4BB64F,Pinecrest,Idaho Falls,ID,5
f2bcbdfc-9de4-4c7c-a3e3-d1d26d70b2bf,E3742920-D8D9-4451-AF85-EEB31992279E,Cog Hill GC (No. 4 - Dubsdread),Lemont,IL,1
5a9b7b74-b9d2-48ca-bdbb-0840ea60829d,8768E8E4-0425-4795-BCF8-326EE812F726,TPC Deere Run,Silvis,IL,2
7899ff76-2a62-4777-8784-e5e6677506ca,4525274C-CC73-411D-B1BA-604BF790351A,The Glen Club,Glenview,IL,3
a6db7da3-dbba-46e7-a0f1-7aabdc140fb4,CD85F4EE-9864-46F6-9604-114BF795AC8E,Mistwood,Romeoville,IL,4
60faa60e-555e-42d0-8aa7-a007e581c86e,772642A2-9C8A-42AC-A2CE-9B428D2926E1,Stonewall Orchard,Grayslake,IL,5
9f429842-8bf4-4cfb-a3d9-8f06a0434a02,CECDBBA6-CF2F-4B49-9720-6FA4E3E2891C,Highlands of Elgin,Elgin,IL,6
cea31124-ff49-44d2-af88-a2de73add8ac,C0470978-F78D-41B7-9761-C53B0319D304,Eagle Ridge (The General),Galena,IL,7
864d616b-7878-449c-a34f-21f7f8741029,231F601A-D4D6-41F4-AFFC-A65479A995C6,Preserve at Oak Meadows,Addison,IL,8
a597c83f-0119-4ba1-a7c6-b0a0cc64c04f,312BE472-0CCA-4913-8386-F949125AA0B7,Thunderhawk,Beach Park,IL,9
35da2811-4601-4fa2-a186-6bcfcdf48ea1,5402154B-E9A5-49BE-8B6C-E92E1B6335B8,Harborside International (Starboard),Chicago,IL,9
513db8dd-88fd-4bbd-852a-c7b23fc1db15,C459E9A1-A1F6-402D-99AD-906898ADB053,Ravisloe,Homewood,IL,11
3da9bf35-eaaf-4a67-a107-cf7ce901ed86,FED0A5CF-5CE8-4D79-954F-81CC9A7CF406,Cantigny,Wheaton,IL,12
6f6e0169-657a-4c35-97d4-24f089ba29df,CDC229BA-DD32-4BA9-851E-64AC0DFD9BEF,Annbriar,Waterloo,IL,13
87e711fa-76c7-44e7-8a8b-18451a71cc3d,2114E34E-2A80-4EE9-AE36-4EE6E94F99D0,Shepherd's Crook,Zion,IL,14
05b7033b-2ca1-4d6e-bfdd-5c35c568a766,C0470978-F78D-41B7-9761-C53B0319D304,Eagle Ridge (North),Galena,IL,15
1d8436e1-9ef4-46f3-b945-6e781f8e0945,27278E82-BA5D-4133-8464-48475687A9AE,French Lick Resort (Pete Dye),French Lick,IN,1
642bfa6c-f523-4c4e-a1df-c0415c427d94,27278E82-BA5D-4133-8464-48475687A9AE,French Lick Resort (Donald Ross),French Lick,IN,2
42a907f9-4574-4229-8aeb-c5ea7c9dd384,3DF35B52-2772-4F4C-9BCD-1A84F65FB52A,The PFAU Course at Indiana University,Bloomington,IN,3
652d0dcb-956f-42cc-b595-105566528de1,46C51EEC-C6D5-43A2-955C-F4A564052481,Warren GC at Notre Dame,South Bend,IN,4
0d11d4b7-1c15-4367-aa07-402d5f50675f,902E441F-697F-4883-BB92-D5B51EC62EE5,Coyote Crossing,West Lafayette,IN,5
ed0d63ba-aeaa-441f-a63c-09a247f27969,9B560BD1-3B77-4007-A843-C7835EF316A6,Birck Boilermaker Golf Complex (Kampen),West Lafayette,IN,6
1253af9e-98e9-4dbe-bf27-ef1568c09a66,9B560BD1-3B77-4007-A843-C7835EF316A6,Birck Boilermaker Golf Complex (Ackerman-Allen),West Lafayette,IN,6
2b788b9f-d30d-4a7b-8004-4fcce820dacc,F6521C3F-B970-4997-A4AA-EF6A9BD075F7,Rock Hollow,Peru,IN,8
afd6a083-9da0-4f3a-b5fb-d93bd5802a2e,1DF94FAA-D1E9-40D6-9FA4-7371153CA414,Chariot Run,Laconia,IN,9
c27ce92b-47b3-4196-8ebc-52b0b9d3203f,86774735-BCF1-4428-8280-5C1CDB8CED76,Brickyard Crossing,Indianapolis,IN,10
5c4d0552-efe7-4dee-acb5-544edb43f3a2,D40BF3C3-11B6-49A0-8789-970499866938,Spirit Hollow,Burlington,IA,1
